InstAddress		Total_Execution	Total_Cycles	Instruction
900070f2		3                   	27                  	ST    R0++, R17
900070f4		3                   	9                   	MOV   R1, R17
900070f6		3                   	12                  	ADD   R30, R1, 0x3c
900070fa		3                   	27                  	ST    R0++, R21
900070fc		3                   	27                  	ST    R0++, R22
900070fe		3                   	227                 	STX   R17, R2, 0x0
90007102		3                   	27                  	STX   R17, R3, 0xfffc
90007106		3                   	9                   	MOV   R19, R22
90007108		3                   	12                  	ADD   R31, R22, 0x00008550
9000710e		3                   	12                  	MOV   R30, R2, 0x12
90007112		3                   	36                  	JSR   R31, JMP, 0x00000208
90007118		3                   	9                   	MOV   R23, R11
9000711a		3                   	24                  	ST    R22, R11
9000711c		3                   	9                   	MOV   R19, R22
9000711e		3                   	215                 	ADD   R31, R22, 0x00008550
90007124		3                   	630                 	LD    R22, R11
90007126		3                   	27                  	STX   R1, R11, 0xffc8
9000712a		3                   	633                 	LDX   R1, R11, 0xffc8
9000712e		3                   	12                  	ADDX  R11, R11, 0x9c
90007132		3                   	27                  	STX   R1, R11, 0xffd4
90007136		3                   	633                 	LDX   R1, R11, 0xffd4
9000713a		3                   	12                  	ADDX  R11, R11, 0x48
9000713e		3                   	630                 	LD    R11, R21
90007140		3                   	209                 	MOV   R19, R11
90007142		3                   	12                  	ADD   R31, R11, 0x00008554
90007148		3                   	24                  	ST    R11, R21
9000714a		3                   	630                 	LD    R17, R2
9000714c		3                   	39                  	JSR   R31, JMP, 0x00004bac
90007152		3                   	27                  	STX   R1, R23, 0xffd0
90007156		3                   	9                   	MOVC  4, R11
90007158		3                   	27                  	STX   R1, R11, 0xffcc
9000715c		3                   	12                  	MOV   R30, R2, 0x1d
90007160		3                   	236                 	JSR   R31, JMP, 0x00000208
90007166		3                   	633                 	LDX   R17, R2, 0xfffc
9000716a		3                   	630                 	LD    R17, R3
9000716c		3                   	633                 	LDX   R1, R4, 0xffc8
90007170		3                   	633                 	LDX   R1, R5, 0xffcc
90007174		3                   	633                 	LDX   R1, R6, 0xffd0
90007178		3                   	633                 	LDX   R1, R7, 0xffd8
9000717c		3                   	9                   	MOV   R23, R11
9000717e		3                   	227                 	STX   R1, R11, 0xffe8
90007182		3                   	27                  	STX   R1, R21, 0xffe4
90007186		3                   	39                  	JSR   R31, JMP, 0x00005808
9000718c		3                   	633                 	LD    --R0, R22
9000718e		3                   	633                 	LD    --R0, R21
90007190		3                   	9                   	MOV   R17, R1
90007192		3                   	633                 	LD    --R0, R17
90007194		3                   	633                 	LD    --R0, R16
90007196		3                   	33                  	JMP   R16, JMP
90007198		1                   	9                   	ST    R0++, R16
9000719a		1                   	9                   	ST    R0++, R17
9000719c		1                   	3                   	MOV   R1, R17
9000719e		1                   	4                   	ADD   R30, R1, 0x2c
900071a2		1                   	3                   	MOVC  -1, R11
900071a4		1                   	9                   	STX   R1, R11, 0xffd8
900071a8		1                   	3                   	MOV   R19, R11
900071aa		1                   	4                   	ADD   R31, R11, 0x00008550
900071b0		1                   	9                   	STX   R1, R11, 0xffe4
900071b4		1                   	211                 	LDX   R1, R11, 0xffe4
900071b8		1                   	210                 	LD    R11, R11
900071ba		1                   	9                   	STX   R1, R11, 0xffdc
900071be		1                   	3                   	MOVC  6, R11
900071c0		1                   	9                   	STX   R1, R11, 0xffe0
900071c4		1                   	211                 	LDX   R1, R2, 0xffd8
900071c8		1                   	211                 	LDX   R1, R3, 0xffdc
900071cc		1                   	211                 	LDX   R1, R4, 0xffe0
900071d0		1                   	12                  	JSR   R31, JMP, 0x00005bf2
900071e6		1                   	209                 	ST    R0++, R16
900071e8		1                   	9                   	ST    R0++, R17
900071ea		1                   	3                   	MOV   R1, R17
900071ec		1                   	4                   	ADD   R30, R1, 0x1c
900071f0		1                   	9                   	ST    R0++, R20
900071f2		1                   	9                   	ST    R0++, R21
900071f4		1                   	9                   	ST    R0++, R22
900071f6		1                   	3                   	MOVC  0, R20
900071f8		1                   	3                   	MOV   R29, R2
